111
4888949
738068
7123898
3020327
39776830
5684203
3588683
971180
21312211
10545138
1426393
1753860
12768320
6699629
3160553
2918515
4472265
4682509
1341582
6079602
6895917
9991177
5628162
2982785
6135888
1062330
1932549
3056824
1350575
9032872
2090708
19862512
10390149
755238
11694664
3940521
4199563
12823989
1061712
5088916
877790
6782564
28704330
3159345
623960
8525660
7530552
1803077
5818049
573720
