1.00
32.6010112
61.3025006
34.1682185
34.7519275
37.2718745
38.9979339
41.5187835
39.145251
27.9757279
32.6781248
20.46
45.4945756
39.739318
39.7662195
41.9383166
38.4987789
37.8222935
30.9733766
45.2185133
38.8063524
42.0629398
44.9435598
46.4418595
32.5851062
38.3046615
46.6797995
41.5008195
38.502032
44.0012306
40.1430058
34.1662325
40.7056258
35.2145629
47.4678819
40.1903624
35.3097654
44.1419049
40.9945928
41.5827282
33.62505
44.2126995
35.830521
31.1693363
39.4997605
43.8717545
38.0033855
38.8993487
38.9201705
44.7862968
43.000325
